sample_id,category,text_prompt,text_answer_1,text_answer_2
11,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) A young woman playing tennis on a grass tennis court., or (B) A man playing tennis on a grass court.? Choices: A, B.
Answer: A

Example 2:
Question: <image> Does this image best match: (A) Several black bulls are walking down the street., or (B) Several gray horses are walking down the street.? Choices: A, B.
Answer: A

Example 3:
Question: <image> Does this image best match: (A) Two bears in the trees with snow falling., or (B) Two eagles in the trees with snow falling.? Choices: A, B.
Answer: B

Example 4:
Question: <image> Does this image best match: (A) A truck sitting on a field with kites in the air., or (B) A bus sitting on a field with kites in the air.? Choices: A, B.
Answer: A

Example 5:
Question: <image> Does this image best match: (A) A man with thick black glasses eats a hotdog., or (B) A man with thick black glasses eats a fish taco.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) Cat sitting on recliner back in room facing the television., or (B) Cat sitting on a couch in room facing the television.? Choices: A, B.
Answer: A

Example 7:
Question: <image> Does this image best match: (A) A work area with a laptop computer and phone., or (B) A work area with a typewriter and phone.? Choices: A, B.
Answer: B

Example 8:
Question: <image> Does this image best match: (A) A man in a red jacket skiing during a snow fall., or (B) A man in a white jacket skiing during a snow fall.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A variety of beer sitting behind some bananas., or (B) A variety of coffee sitting behind some bananas.? Choices: A, B.
Answer: ",A.,B.
12,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) Two women sitting on a bench with one smoking a cigarette., or (B) Two women sitting on a bench with one reading a book.? Choices: A, B.
Answer: A

Example 2:
Question: <image> Does this image best match: (A) Two large elephants waiting to enter their shelter., or (B) Two large rhinoceroses waiting to enter their enclosure.? Choices: A, B.
Answer: B

Example 3:
Question: <image> Does this image best match: (A) Two dogs in a grassy field with one dog holding an orange disc., or (B) Two dogs in a grassy field with one dog holding a stick.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) A teddy bear leaning against a tree next to the road., or (B) A scarecrow leaning against a tree next to the road.? Choices: A, B.
Answer: A

Example 5:
Question: <image> Does this image best match: (A) A group of zebras are standing on the side of a dirt road., or (B) A group of elephants are standing on the side of a dirt road.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) A Corgi dog resting on frizzy beige carpet., or (B) A Corgi dog resting on frizzy blue carpet.? Choices: A, B.
Answer: A

Example 7:
Question: <image> Does this image best match: (A) A small city bus with advertising on the side and back., or (B) A large city bus with advertising on the side and back.? Choices: A, B.
Answer: B

Example 8:
Question: <image> Does this image best match: (A) A white truck parked in a persons driveway., or (B) A tractor parked in a person's driveway.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A white car parked on a street in the rain., or (B) A pink convertible parked on a street in the rain.? Choices: A, B.
Answer: ",A.,B.
13,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) A cat sitting on top of a metallic refrigerator freezer., or (B) A cat sitting on top of a washing machine.? Choices: A, B.
Answer: B

Example 2:
Question: <image> Does this image best match: (A) Close up of two horses inside of the fence., or (B) Close up of two dogs inside of the fence.? Choices: A, B.
Answer: B

Example 3:
Question: <image> Does this image best match: (A) A basic motel room with a bed and television., or (B) A basic motel room with a desk and television.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) Side by Side stainless refrigerator in a kitchen., or (B) Side by Side stainless dishwasher in a kitchen.? Choices: A, B.
Answer: B

Example 5:
Question: <image> Does this image best match: (A) Two little girls standing next to each other making pizza., or (B) Two little boys standing next to each other making pizza.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) A small child wearing a tie and holding a suitcase with other people in the background., or (B) A small child wearing a tie and holding a backpack with other people in the background.? Choices: A, B.
Answer: B

Example 7:
Question: <image> Does this image best match: (A) A red bird pirched on a wooden ledge., or (B) A red bird pirched on a metal beam.? Choices: A, B.
Answer: A

Example 8:
Question: <image> Does this image best match: (A) A person standing by a light post holding a large suitcase., or (B) A person standing by a light post with a skateboard.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A man in a blue coat skiing through a snowy field., or (B) A man in a red coat skiing through a snowy field.? Choices: A, B.
Answer: ",A.,B.
14,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) Baseball players in action, one person dressed in green running while the others in white are looking and reaching toward the ball., or (B) Cricket players in action, one person dressed in white running while the others in whites are looking and reaching toward the ball.? Choices: A, B.
Answer: B

Example 2:
Question: <image> Does this image best match: (A) A woman sitting at a table with a pizza on a plate., or (B) A woman sitting at a table with a pile of french fries on a plate.? Choices: A, B.
Answer: A

Example 3:
Question: <image> Does this image best match: (A) There is a bus coming up the street next to a car., or (B) There is a delivery truck coming up the street next to a car.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) Vase with a handle containing flowers sitting on table., or (B) Vase with a handle containing feathers sitting on table.? Choices: A, B.
Answer: B

Example 5:
Question: <image> Does this image best match: (A) A young child smiles on a scooter in an historic photo., or (B) A young child smiles on a skateboard in an historic photo.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) A plate of meats and cheese's next to three wine glasses., or (B) A plate of vegetables next to three wine glasses.? Choices: A, B.
Answer: B

Example 7:
Question: <image> Does this image best match: (A) A red yellow and blue airplane is sitting on the runway., or (B) A green helicopter is sitting on the runway.? Choices: A, B.
Answer: B

Example 8:
Question: <image> Does this image best match: (A) A man sitting at a wooden bench and table with an open umbrella sitting on the table., or (B) A man sitting at a wooden bench and table with a hat sitting on the table.? Choices: A, B.
Answer: A

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A plate with a peanut butter sandwich, ham, and tomatoes., or (B) A plate with a vegetable wrap, ham, and tomatoes.? Choices: A, B.
Answer: ",A.,B.
15,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) A barefoot woman walking with a tennis racket and her hand on her butt., or (B) A barefoot woman walking with a cricket bat and her hand on her butt.? Choices: A, B.
Answer: A

Example 2:
Question: <image> Does this image best match: (A) An illuminated floral display forms the centerpiece of the arrangement in this close up of a dining room table setting., or (B) An illuminated cake stand forms the centerpiece of the arrangement in this close up of a dining room table setting.? Choices: A, B.
Answer: A

Example 3:
Question: <image> Does this image best match: (A) A cat laying on clothes that are in a suitcase., or (B) A hamster laying on clothes that are in a suitcase.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) The interior of a dimly lit plane or train., or (B) The interior of a dimly lit bus.? Choices: A, B.
Answer: B

Example 5:
Question: <image> Does this image best match: (A) A stone backsplash covers the wall behind a cooktop stove., or (B) A metal backsplash covers the wall behind a cooktop stove.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) A snowboarder hitting a trick on a mountain., or (B) A skier hitting a trick on a mountain.? Choices: A, B.
Answer: B

Example 7:
Question: <image> Does this image best match: (A) A couple are enjoying pizza and drinks at the restaurant., or (B) A couple are enjoying pasta and drinks at the restaurant.? Choices: A, B.
Answer: B

Example 8:
Question: <image> Does this image best match: (A) Two children wearing sweaters shirts and ties., or (B) Two children wearing vests, shirts and ties.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A plate of meats and cheese's next to three wine glasses., or (B) A plate of vegetables next to three wine glasses.? Choices: A, B.
Answer: ",A.,B.
16,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) A sheriff riding a motorcycle in a parade., or (B) A sheriff riding a segway in a parade.? Choices: A, B.
Answer: B

Example 2:
Question: <image> Does this image best match: (A) A person on a horse and some snow on some mountains., or (B) A person on a zebra and some snow on some mountains.? Choices: A, B.
Answer: B

Example 3:
Question: <image> Does this image best match: (A) A picture of a bridge with an amusement park in the background., or (B) A picture of a bridge with farmland in the background.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) A man standing in front of the grill of a  hot dog stand., or (B) A woman standing in front of the grill of a hot dog stand.? Choices: A, B.
Answer: B

Example 5:
Question: <image> Does this image best match: (A) The man in the business suit takes a video of city buildings., or (B) The man in casual clothes takes a video of city buildings.? Choices: A, B.
Answer: B

Example 6:
Question: <image> Does this image best match: (A) A dog with a bandana sitting on the trunk of a car., or (B) A rabbit with a bandana sitting on the trunk of a car.? Choices: A, B.
Answer: A

Example 7:
Question: <image> Does this image best match: (A) A bunch of tubs are lined up next to each other., or (B) A bunch of baskets are lined up next to each other.? Choices: A, B.
Answer: B

Example 8:
Question: <image> Does this image best match: (A) A young man on a wooden bench using a laptop., or (B) A young man on a wooden bench studying a textbook.? Choices: A, B.
Answer: A

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A giraffe and bird in a grassy area with a fence., or (B) A zebra and bird in a grassy area with a fence.? Choices: A, B.
Answer: ",A.,B.
17,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) Side by Side stainless refrigerator in a kitchen., or (B) Side by Side stainless dishwasher in a kitchen.? Choices: A, B.
Answer: A

Example 2:
Question: <image> Does this image best match: (A) Group of adults and children riding in wooden boat on river., or (B) Group of adults and children riding in an inflatable boat on river.? Choices: A, B.
Answer: B

Example 3:
Question: <image> Does this image best match: (A) A man is riding a motorcycle on a city street., or (B) A man is riding a motorcycle on a country road.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) A little girl puts her hand in a pasta dish., or (B) A little girl puts her hand in an ice cream bowl.? Choices: A, B.
Answer: A

Example 5:
Question: <image> Does this image best match: (A) A cat leans over a desk and paws at an army knife., or (B) A cat leans over a desk and paws at a pencil.? Choices: A, B.
Answer: B

Example 6:
Question: <image> Does this image best match: (A) A man sitting on a bench in a forest area., or (B) A man sitting on a log in a forest area.? Choices: A, B.
Answer: B

Example 7:
Question: <image> Does this image best match: (A) A man standing behind a woman holding a bat., or (B) A man standing behind a woman holding a camera.? Choices: A, B.
Answer: B

Example 8:
Question: <image> Does this image best match: (A) A clock mounted high up above a jukebox., or (B) A speaker mounted high up above a jukebox.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A dog curled up on a couch with blankets and pillows., or (B) A cat curled up on a couch with blankets and pillows.? Choices: A, B.
Answer: ",A.,B.
18,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) A street scene with a person on a motorcycle., or (B) A street scene with a person on a bicycle.? Choices: A, B.
Answer: B

Example 2:
Question: <image> Does this image best match: (A) A rack filled with lots of different bags of luggage., or (B) A rack filled with lots of different gift boxes.? Choices: A, B.
Answer: B

Example 3:
Question: <image> Does this image best match: (A) A girl sitting around a table in a restaurant eating a pizza., or (B) A girl sitting around a table in a restaurant eating spaghetti.? Choices: A, B.
Answer: B

Example 4:
Question: <image> Does this image best match: (A) A pair of black boots stand next to a red umbrella., or (B) A pair of brown loafers stand next to a red umbrella.? Choices: A, B.
Answer: B

Example 5:
Question: <image> Does this image best match: (A) A messy bedroom has one red brick wall., or (B) A messy bedroom has one green wallpaper wall.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) A green yard has a little bench and brick fence., or (B) A green yard has a little bench and a wooden fence.? Choices: A, B.
Answer: A

Example 7:
Question: <image> Does this image best match: (A) A man standing with his hands over his eyes by a fruit stand., or (B) A man standing with his hands over his eyes by a book stall.? Choices: A, B.
Answer: A

Example 8:
Question: <image> Does this image best match: (A) The man is standing on a bed playing guitar., or (B) The man is standing on a couch playing guitar.? Choices: A, B.
Answer: A

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A long-haired man standing outside holding a racquet with both hands., or (B) A long-haired man standing outside holding a microphone with both hands.? Choices: A, B.
Answer: ",A.,B.
19,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) A refrigerator on a patio flooded with water, beverage cans and a beer bottle., or (B) A grill on a patio flooded with water, beverage cans and a beer bottle.? Choices: A, B.
Answer: A

Example 2:
Question: <image> Does this image best match: (A) The small room has a couch, a television, and a table with two stools., or (B) The small room has a hammock, a television, and a table with two stools.? Choices: A, B.
Answer: B

Example 3:
Question: <image> Does this image best match: (A) A kitchen with an oven with a green rag and an orange rag., or (B) A kitchen with an oven with a blue kitchen towel and an orange rag.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) A cat laying on clothes that are in a suitcase., or (B) A dog laying on clothes that are in a suitcase.? Choices: A, B.
Answer: A

Example 5:
Question: <image> Does this image best match: (A) Empty parked train painted with large, colorful graffiti., or (B) An empty parked car painted with large, colorful graffiti.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) Small children standing around a small white sheep., or (B) Some adults standing around a small white sheep.? Choices: A, B.
Answer: A

Example 7:
Question: <image> Does this image best match: (A) A busy street with cars, a motorcycle and a passenger bus., or (B) A busy street with cars, a bicycle and a passenger bus.? Choices: A, B.
Answer: A

Example 8:
Question: <image> Does this image best match: (A) Trains and buses in a town with a large mountain behind it., or (B) Trains and buses in a town with a large tower behind it.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A young man that is wearing a nice suite coat with a skirt and a purse., or (B) A young man in a suit and pants.? Choices: A, B.
Answer: ",A.,B.
20,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) Two bears in the trees with snow falling., or (B) Two eagles in the trees with snow falling.? Choices: A, B.
Answer: B

Example 2:
Question: <image> Does this image best match: (A) A white and green bus driving down a street., or (B) A school bus driving down a street.? Choices: A, B.
Answer: B

Example 3:
Question: <image> Does this image best match: (A) A man at an office desk drinking a glass of wine., or (B) A man at an office desk enjoying a glass of milk.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) A room with brown sofa and chair, tables, a fireplace, and white windows., or (B) The edited image should reflect a room with blue sofa and chair, tables, a fireplace, and white windows.? Choices: A, B.
Answer: B

Example 5:
Question: <image> Does this image best match: (A) A group of kids posing for a picture on a tennis court., or (B) A group of kids posing for a picture on a basketball court.? Choices: A, B.
Answer: B

Example 6:
Question: <image> Does this image best match: (A) A woman holding a red book in her hand while sitting on a bed., or (B) A woman holding a yellow notepad in her hand while sitting on a bed.? Choices: A, B.
Answer: B

Example 7:
Question: <image> Does this image best match: (A) A huge room with desks and places to sit., or (B) A huge room with sofas and places to sit.? Choices: A, B.
Answer: A

Example 8:
Question: <image> Does this image best match: (A) A huge room with desks and places to sit., or (B) A huge room with counters and places to sit.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A bobble head baseball figurine on a desk., or (B) A miniature Eiffel Tower model on a desk.? Choices: A, B.
Answer: ",A.,B.
21,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) Skier with a red jacket on going down the side of a mountain., or (B) A skier with a green jacket on is going down the side of a mountain.? Choices: A, B.
Answer: B

Example 2:
Question: <image> Does this image best match: (A) A large clock tower is yellow and white., or (B) A large lighthouse is yellow and white.? Choices: A, B.
Answer: A

Example 3:
Question: <image> Does this image best match: (A) A red bicycle leaned against a red stucco building with a graffiti covered door., or (B) A yellow wheelbarrow leaned against a red stucco building with a graffiti covered door.? Choices: A, B.
Answer: B

Example 4:
Question: <image> Does this image best match: (A) A zebra standing on a dirty rocky field., or (B) A donkey standing on a dirty rocky field.? Choices: A, B.
Answer: B

Example 5:
Question: <image> Does this image best match: (A) A cat is sitting on the bed near a person using a laptop., or (B) A cat is sitting on the bed near a person using a remote control.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) Leaves and purple flowers come out of a brown vase on a desk., or (B) Leaves and red flowers come out of a brown vase on a desk.? Choices: A, B.
Answer: A

Example 7:
Question: <image> Does this image best match: (A) A person with a piece of pizza over a plate., or (B) A person with a piece of chocolate cake over a plate.? Choices: A, B.
Answer: A

Example 8:
Question: <image> Does this image best match: (A) The inside of a warehouse building with brown couches., or (B) The inside of a warehouse building with white sofas.? Choices: A, B.
Answer: B

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A man in shallow water bending over to pick up a frisbee., or (B) A woman in shallow water bending over to pick up a frisbee.? Choices: A, B.
Answer: ",A.,B.
22,object,"Below are some examples demonstrating how to answer based on the provided captions and images:

Example 1:
Question: <image> Does this image best match: (A) A man with shorts and long tube socks holds a racket., or (B) A man with shorts and long tube socks holds a ball.? Choices: A, B.
Answer: B

Example 2:
Question: <image> Does this image best match: (A) There is a platter with a salad on white linen., or (B) There is a platter with a cake on white linen.? Choices: A, B.
Answer: A

Example 3:
Question: <image> Does this image best match: (A) A sky photo to jumbo jet airplanes over a bridge., or (B) A sky photo of small propeller planes over a bridge.? Choices: A, B.
Answer: A

Example 4:
Question: <image> Does this image best match: (A) Colorful kite being flown in a city park land., or (B) A colorful kite being flown on the beach.? Choices: A, B.
Answer: A

Example 5:
Question: <image> Does this image best match: (A) A large clock tower with a gargoyle atop sits in front of a clear blue sky., or (B) A large clock tower with a flag atop sits in front of a clear blue sky.? Choices: A, B.
Answer: A

Example 6:
Question: <image> Does this image best match: (A) Guy walking pass a bus sitting at the curb., or (B) Guy walking pass a car sitting at the curb.? Choices: A, B.
Answer: A

Example 7:
Question: <image> Does this image best match: (A) The tour bus is parked beside the curb of a building., or (B) The delivery truck is parked beside the curb of a building.? Choices: A, B.
Answer: A

Example 8:
Question: <image> Does this image best match: (A) A red stop sign sitting under a couple of street signs., or (B) A yellow yield sign sitting under a couple of street signs.? Choices: A, B.
Answer: A

Now, please answer the following for the evaluation sample:
Question: <image> Does this image best match: (A) A little black bird with a big colorful beak sitting on a branch., or (B) A little red bird with a big colorful beak sitting on a branch.? Choices: A, B.
Answer: ",A.,B.
