sample_id,image,caption,prompt,answer
157,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the people are taller than the flowers
Answer: ",No.
157,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the flowers are taller than the people
Answer: ",No.
157,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the people are taller than the flowers
Answer: ",Yes
158,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a human in a stroller next to a dog
Answer: ",Yes.
158,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a dog in a stroller next to a human
Answer: ",No
158,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a human in a stroller next to a dog
Answer: ",No.
158,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a dog in a stroller next to a human
Answer: ",Yes.
159,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is casting a shadow beside a ball
Answer: ",Yes.
159,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a ball is casting a shadow beside a person
Answer: ",Yes.
159,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person is casting a shadow beside a ball
Answer: ",Yes.
159,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a ball is casting a shadow beside a person
Answer: ",No.
160,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: its tail is shorter than its body
Answer: ",Yes.
160,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: its body is shorter than its tail
Answer: ",No.
160,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: its tail is shorter than its body
Answer: ",No.
160,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: its body is shorter than its tail
Answer: ",Yes.
161,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the child is throwing the adult the ball
Answer: ",Yes.
161,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the adult is throwing the child the ball
Answer: ",No.
161,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the child is throwing the adult the ball
Answer: ",No
161,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the adult is throwing the child the ball
Answer: ",Yes.
162,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person underneath lights
Answer: ",Yes.
162,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: lights underneath a person
Answer: ",Yes.
162,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person underneath lights
Answer: ",Yes.
162,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: lights underneath a person
Answer: ",Yes.
163,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some green on the ball
Answer: ",Yes.
163,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the ball on some green
Answer: ",No
163,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some green on the ball
Answer: ",No
163,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the ball on some green
Answer: ",Yes
164,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: mind in the clouds
Answer: ",I'm unable to determine the answer based on the image provided.
164,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: clouds in the mind
Answer: ",I'm unable to determine the answer based on the image provided.
164,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: mind in the clouds
Answer: ",Yes
164,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: clouds in the mind
Answer: ",Yes
165,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a phone on a map
Answer: ",Yes.
165,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a map on a phone
Answer: ",No
165,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a phone on a map
Answer: ",Yes.
165,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a map on a phone
Answer: ",Yes.
166,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person on a rock next to a dog
Answer: ",Yes
166,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a dog on a rock next to a person
Answer: ",Yes.
166,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person on a rock next to a dog
Answer: ",Yes.
166,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a dog on a rock next to a person
Answer: ",Yes.
167,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an adult is flexing beside a child
Answer: ",Yes.
167,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a child is flexing beside an adult
Answer: ",No.
167,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an adult is flexing beside a child
Answer: ",No.
167,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a child is flexing beside an adult
Answer: ",Yes.
168,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is looking at the dog
Answer: ",Yes.
168,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dog is looking at the person
Answer: ",No.
168,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is looking at the dog
Answer: ",No
168,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dog is looking at the person
Answer: ",Yes.
169,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat is underneath a red blanket
Answer: ",Yes.
169,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a red blanket is underneath a cat
Answer: ",Yes.
169,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat is underneath a red blanket
Answer: ",No
169,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a red blanket is underneath a cat
Answer: ",Yes.
170,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is bigger than the house
Answer: ",Yes.
170,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the house is bigger than the person
Answer: ",No.
170,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is bigger than the house
Answer: ",No.
170,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the house is bigger than the person
Answer: ",Yes.
171,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is underneath the car
Answer: ",Yes
171,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the car is underneath the person
Answer: ",No
171,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is underneath the car
Answer: ",No.
171,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the car is underneath the person
Answer: ",Yes
172,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the water is filled with plastic
Answer: ",Yes.
172,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the plastic is filled with water
Answer: ",I'm unable to determine the contents of the plastic from the image.
172,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the water is filled with plastic
Answer: ",No
172,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the plastic is filled with water
Answer: ",Yes
173,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an apple is on a target
Answer: ",Yes.
173,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a target is on an apple
Answer: ",No
173,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an apple is on a target
Answer: ",No
173,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a target is on an apple
Answer: ",Yes.
174,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: plant made out of a light bulb
Answer: ",Yes.
174,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: light bulb made out of a plant
Answer: ",No.
174,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: plant made out of a light bulb
Answer: ",Yes.
174,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: light bulb made out of a plant
Answer: ",Yes.
175,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: parent pointing at child
Answer: ",I'm unable to provide a yes or no answer based on the image.
175,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: child pointing at parent
Answer: ",I'm unable to determine if the child is pointing at the parent based on the image.
175,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: parent pointing at child
Answer: ",No.
175,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: child pointing at parent
Answer: ",Yes
176,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person reached the base before the ball
Answer: ",Yes.
176,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the ball reached the base before the person
Answer: ",Yes.
176,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person reached the base before the ball
Answer: ",Yes.
176,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the ball reached the base before the person
Answer: ",Yes.
177,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: ice being dumped on top of fish
Answer: ",Yes.
177,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fish being dumped on top of ice
Answer: ",Yes.
177,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: ice being dumped on top of fish
Answer: ",No.
177,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: fish being dumped on top of ice
Answer: ",No.
178,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an adult kisses a child
Answer: ",Yes
178,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a child kisses an adult
Answer: ",Yes.
178,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an adult kisses a child
Answer: ",No
178,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a child kisses an adult
Answer: ",Yes.
179,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a dog in a mask and a person beside it
Answer: ",Yes.
179,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a dog and a person in a mask beside it
Answer: ",No
179,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a dog in a mask and a person beside it
Answer: ",No
179,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's a dog and a person in a mask beside it
Answer: ",Yes
180,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the baby on the phone is next to an adult
Answer: ",Yes.
180,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the baby is next to an adult on the phone
Answer: ",No
180,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the baby on the phone is next to an adult
Answer: ",Yes
180,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the baby is next to an adult on the phone
Answer: ",Yes
181,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the left has their arms up and the person on the right has their arms down
Answer: ",Yes.
181,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the right has their arms up and the person on the left has their arms down
Answer: ",Yes.
181,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the left has their arms up and the person on the right has their arms down
Answer: ",Yes.
181,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the right has their arms up and the person on the left has their arms down
Answer: ",No
182,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the left is holding the phone and the person on the right is staring at it
Answer: ",Yes.
182,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the right is holding the phone and the person on the left is staring at it
Answer: ",No.
182,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the left is holding the phone and the person on the right is staring at it
Answer: ",No.
182,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the right is holding the phone and the person on the left is staring at it
Answer: ",Yes.
183,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the orange on the left is moldy while the orange on the right is fresh
Answer: ",Yes.
183,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the orange on the right is moldy while the orange on the left is fresh
Answer: ",Yes.
183,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the orange on the left is moldy while the orange on the right is fresh
Answer: ",No
183,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the orange on the right is moldy while the orange on the left is fresh
Answer: ",No
184,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a pink scoop of ice cream on top and a blue scoop on bottom
Answer: ",Yes.
184,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a pink scoop of ice cream on bottom and a blue scoop on top
Answer: ",No
184,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a pink scoop of ice cream on top and a blue scoop on bottom
Answer: ",No
184,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a pink scoop of ice cream on bottom and a blue scoop on top
Answer: ",Yes.
185,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the glasses on the right are fuller than the glasses on the left
Answer: ",Yes.
185,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the glasses on the left are fuller than the glasses on the right
Answer: ",No.
185,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the glasses on the right are fuller than the glasses on the left
Answer: ",No.
185,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the glasses on the left are fuller than the glasses on the right
Answer: ",Yes.
186,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the left is blowing bubbles and the person on the right is watching
Answer: ",Yes.
186,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the right is blowing bubbles and the person on the left is watching
Answer: ",No
186,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the left is blowing bubbles and the person on the right is watching
Answer: ",Yes.
186,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person on the right is blowing bubbles and the person on the left is watching
Answer: ",Yes.
187,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's more foam on the left than on the right
Answer: ",Yes.
187,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's more foam on the right than on the left
Answer: ",No
187,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's more foam on the left than on the right
Answer: ",No
187,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: there's more foam on the right than on the left
Answer: ",Yes.
188,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a fish is jumping from left to right
Answer: ",Yes.
188,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a fish is jumping from right to left
Answer: ",No.
188,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a fish is jumping from left to right
Answer: ",Yes.
188,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a fish is jumping from right to left
Answer: ",Yes.
189,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: they worked out then they drank water
Answer: ",Yes.
189,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: they drank water then they worked out
Answer: ",I'm unable to determine the sequence of events from the image alone.
189,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: they worked out then they drank water
Answer: ",Yes.
189,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: they drank water then they worked out
Answer: ",Yes.
190,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the shrimp are peeled then the shrimp are cooked
Answer: ",No
190,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the shrimp are cooked then the shrimp are peeled
Answer: ",No
190,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the shrimp are peeled then the shrimp are cooked
Answer: ",Yes
190,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the shrimp are cooked then the shrimp are peeled
Answer: ",Yes.
191,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the coffee is poured before it is ground
Answer: ",No
191,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: it is ground before the coffee is poured
Answer: ",No.
191,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the coffee is poured before it is ground
Answer: ",No
191,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: it is ground before the coffee is poured
Answer: ",Yes
192,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the potato is washed and then it is cut
Answer: ",No
192,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the potato is cut and then it is washed
Answer: ",No.
192,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the potato is washed and then it is cut
Answer: ",Yes
192,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the potato is cut and then it is washed
Answer: ",Yes
193,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the banana is peeled then it is sliced
Answer: ",Yes.
193,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the banana is sliced then it is peeled
Answer: ",No.
193,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the banana is peeled then it is sliced
Answer: ",No.
193,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the banana is sliced then it is peeled
Answer: ",No
194,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dog is swimming and the person is standing
Answer: ",No
194,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dog is standing and the person is swimming
Answer: ",No
194,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dog is swimming and the person is standing
Answer: ",No
194,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the dog is standing and the person is swimming
Answer: ",Yes.
195,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is jumping while the cat is sitting
Answer: ",Yes
195,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is sitting while the cat is jumping
Answer: ",No.
195,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is jumping while the cat is sitting
Answer: ",No
195,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: the person is sitting while the cat is jumping
Answer: ",Yes.
196,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat is lying down and a person is stretching
Answer: ",Yes
196,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat is stretching and a person is lying down
Answer: ",Yes
196,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat is lying down and a person is stretching
Answer: ",Yes.
196,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a cat is stretching and a person is lying down
Answer: ",Yes.
197,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some people are standing but more are sitting
Answer: ",Yes.
197,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some people are sitting but more are standing
Answer: ",No.
197,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some people are standing but more are sitting
Answer: ",No.
197,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: some people are sitting but more are standing
Answer: ",Yes.
198,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: The kid throws the pancake and the adult sees it
Answer: ",Yes.
198,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: The kids see the pancake and the adult throws it
Answer: ",No.
198,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: The kid throws the pancake and the adult sees it
Answer: ",No.
198,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: The kids see the pancake and the adult throws it
Answer: ",Yes.
199,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: painting gray walls white
Answer: ",Yes.
199,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: painting white walls gray
Answer: ",No
199,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: painting gray walls white
Answer: ",No
199,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: painting white walls gray
Answer: ",Yes.
200,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a shorter person wearing blue standing next to a taller person
Answer: ",Yes.
200,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a taller person wearing blue standing next to a shorter person
Answer: ",Yes.
200,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a shorter person wearing blue standing next to a taller person
Answer: ",Yes
200,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a taller person wearing blue standing next to a shorter person
Answer: ",Yes.
201,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink
Answer: ",No
201,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink
Answer: ",Yes.
201,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink
Answer: ",Yes
201,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink
Answer: ",Yes.
202,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a car containing many a box
Answer: ",Yes.
202,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a box containing many a car
Answer: ",No.
202,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a car containing many a box
Answer: ",No
202,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a box containing many a car
Answer: ",Yes.
203,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: left is red and right is blue
Answer: ",Yes
203,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: left is blue and right is red
Answer: ",No
203,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: left is red and right is blue
Answer: ",No
203,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: left is blue and right is red
Answer: ",Yes.
204,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: many a table tennis racket, just one ball
Answer: ",Yes.
204,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: just one table tennis racket, many a ball
Answer: ",No
204,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: many a table tennis racket, just one ball
Answer: ",No.
204,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: just one table tennis racket, many a ball
Answer: ",Yes.
205,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: four lions, no tigers
Answer: ",Yes
205,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: no lions, four tigers
Answer: ",No.
205,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: four lions, no tigers
Answer: ",No
205,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: no lions, four tigers
Answer: ",Yes
206,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a small spherical object is heavier than a big spherical object
Answer: ",No.
206,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a big spherical object is heavier than a small spherical object
Answer: ",Yes.
206,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a small spherical object is heavier than a big spherical object
Answer: ",No.
206,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a big spherical object is heavier than a small spherical object
Answer: ",No.
207,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an older person blocking a younger person
Answer: ",Yes.
207,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a younger person blocking an older person
Answer: ",No.
207,B,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: an older person blocking a younger person
Answer: ",Yes.
207,B,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: a younger person blocking an older person
Answer: ",Yes.
208,A,1,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: white land and black water
Answer: ",Yes
208,A,2,"Here is an evaluation sample. Please provide the final answer in yes or no.


Image: <image>
Caption: black land and white water
Answer: ",Yes.
